"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"VIDISMedicationSchema.medicationLine.modifierExtension","VIDISMedicationSchema.medicationLine.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"VIDISMedicationSchema.medicationLine.author","VIDISMedicationSchema.medicationLine.author","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/II]]} {[]}
","Who recorded the entry","Unique identifier of the person who is responsible for the information content. Should be an NISS or BIS number","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.author",0,1,"",""
"VIDISMedicationSchema.medicationLine.authoredDate","VIDISMedicationSchema.medicationLine.authoredDate","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/DT]]} {[]}
","date/time when entered","date/time when entered","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.authoredDate",1,1,"",""
"VIDISMedicationSchema.medicationLine.uniqueID","VIDISMedicationSchema.medicationLine.uniqueID","","","",1,*,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/II]]} {[]}
","A unique identifier of the line","A unique identifier of the line, including the namespace","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.uniqueID",1,*,"",""
"VIDISMedicationSchema.medicationLine.version","VIDISMedicationSchema.medicationLine.version","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/II]]} {[]}
","Unique version identifier for the schema","Unique version identifier for the schema","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.version",1,1,"",""
"VIDISMedicationSchema.medicationLine.status","VIDISMedicationSchema.medicationLine.status","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","The status of the medication treatment entry - active, stopped, entered in error, etc.","The status of the medication treatment entry - active, stopped, entered in error, etc.","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.status",1,1,"",""
"VIDISMedicationSchema.medicationLine.lifeCycleStatus","VIDISMedicationSchema.medicationLine.lifeCycleStatus","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","The business state of the treatment - active, stopped, etc.","The business state of the treatment - active, stopped, etc.","","","","","","","","","",,"preferred","","http://hl7belgium.org/fhir/medicationscheme/ValueSet/BEVSMMedicationLineStatus","",,,,"VIDISMedicationSchema.medicationLine.lifeCycleStatus",1,1,"",""
"VIDISMedicationSchema.medicationLine.statusReason","VIDISMedicationSchema.medicationLine.statusReason","","","",0,*,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","Reason for the medication being in the status","Reason for the medication being in the status - e.g. why not taken, why suspended...","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.statusReason",0,*,"",""
"VIDISMedicationSchema.medicationLine.originType","VIDISMedicationSchema.medicationLine.originType","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","Where the treatment originated - hospital, ambulatory,...","Where the treatment originated - hospital, ambulatory,...","","","","","","","","","",,"preferred","","http://hl7belgium.org/fhir/medicationscheme/ValueSet/BEVSMedicationLineOriginType","",,,,"VIDISMedicationSchema.medicationLine.originType",1,1,"",""
"VIDISMedicationSchema.medicationLine.product","VIDISMedicationSchema.medicationLine.product","","","",1,1,"","","","BackboneElement {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/class]]} {[]}
","The medicinal product","The medicinal product","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.product",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"VIDISMedicationSchema.medicationLine.product.id","VIDISMedicationSchema.medicationLine.product.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"VIDISMedicationSchema.medicationLine.product.extension","VIDISMedicationSchema.medicationLine.product.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"VIDISMedicationSchema.medicationLine.product.modifierExtension","VIDISMedicationSchema.medicationLine.product.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"VIDISMedicationSchema.medicationLine.product.productCode","VIDISMedicationSchema.medicationLine.product.productCode","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","The code of the product, of a specific type (VMP, CNK, CTIX)","The code of the product, of a specific type (VMP, CNK, CTIX)","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.product.productCode",0,1,"",""
"VIDISMedicationSchema.medicationLine.product.medType","VIDISMedicationSchema.medicationLine.product.medType","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","The type of medication","The type of medication","","","","","","","","","",,"preferred","","http://hl7belgium.org/fhir/medicationscheme/ValueSet/BEVSMedicationProductType","",,,,"VIDISMedicationSchema.medicationLine.product.medType",1,1,"",""
"VIDISMedicationSchema.medicationLine.reason","VIDISMedicationSchema.medicationLine.reason","","","",0,*,"","","","Reference {[]} {[]}
","Reason for the medication line entry - e.g. diagnosis","Reason for the medication line entry - e.g. diagnosis","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.reason",0,*,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime","VIDISMedicationSchema.medicationLine.treatmentTime","","","",0,1,"","","","BackboneElement {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/class]]} {[]}
","When the treatment is expected to occur","When the treatment is expected to occur","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"VIDISMedicationSchema.medicationLine.treatmentTime.id","VIDISMedicationSchema.medicationLine.treatmentTime.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"VIDISMedicationSchema.medicationLine.treatmentTime.extension","VIDISMedicationSchema.medicationLine.treatmentTime.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"VIDISMedicationSchema.medicationLine.treatmentTime.modifierExtension","VIDISMedicationSchema.medicationLine.treatmentTime.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"VIDISMedicationSchema.medicationLine.treatmentTime.period","VIDISMedicationSchema.medicationLine.treatmentTime.period","","","",0,1,"","","","BackboneElement {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/class]]} {[]}
","The date and time the treatment started/stopped","The date and time the treatment started/stopped","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"VIDISMedicationSchema.medicationLine.treatmentTime.period.id","VIDISMedicationSchema.medicationLine.treatmentTime.period.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"VIDISMedicationSchema.medicationLine.treatmentTime.period.extension","VIDISMedicationSchema.medicationLine.treatmentTime.period.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"VIDISMedicationSchema.medicationLine.treatmentTime.period.modifierExtension","VIDISMedicationSchema.medicationLine.treatmentTime.period.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"VIDISMedicationSchema.medicationLine.treatmentTime.period.startDate","VIDISMedicationSchema.medicationLine.treatmentTime.period.startDate","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/DT]]} {[]}
","The date and time the treatment started","The date and time the treatment started","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.period.startDate",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.period.endDate","VIDISMedicationSchema.medicationLine.treatmentTime.period.endDate","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/DT]]} {[]}
","The date and time the treatment stopped","The date and time the treatment stopped","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.period.endDate",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.duration","VIDISMedicationSchema.medicationLine.treatmentTime.duration","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/ST]]} {[]}
","Duration if exact start/end is not known","Duration if exact start/end is not known","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.duration",1,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage","VIDISMedicationSchema.medicationLine.treatmentTime.dosage","","","",0,1,"","","","BackboneElement {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/class]]} {[]}
","Dosage","Dosage","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.id","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.extension","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.modifierExtension","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.quantity","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.quantity","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/QT]]} {[]}
","Dosage quantity","Dosage quantity","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.quantity",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.timing","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.timing","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/TM]]} {[]}
","Dosage quantity","Dosage quantity","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.timing",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.doseRange","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.doseRange","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/TM]]} {[]}
","Dosage quantity","Dosage quantity","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.doseRange",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.dosageChangeReason","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.dosageChangeReason","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/QT]]} {[]}
","Dosage change reason","Dosage change reason","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.dosageChangeReason",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.dayPeriod","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.dayPeriod","","","",1,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","The time of day When the medication is given","The time of day When the medication is given","","","","","","","","","",,"preferred","","http://hl7belgium.org/fhir/medicationscheme/ValueSet/BEVSMMedicationLineDayPeriod","",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.dayPeriod",1,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.route","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.route","","","",0,1,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/CD]]} {[]}
","The route of administration","The route of administration","","","","","","","","","",,"preferred","","http://hl7belgium.org/fhir/medicationscheme/ValueSet/BEVSMedicationAdministrationRoute","",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.route",0,1,"",""
"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.instruction","VIDISMedicationSchema.medicationLine.treatmentTime.dosage.instruction","","","",0,*,"","","","Element {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/ST]]} {[]}
","Instruction for the patient","Instruction for the patient","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.treatmentTime.dosage.instruction",0,*,"",""
"VIDISMedicationSchema.medicationLine.reaction","VIDISMedicationSchema.medicationLine.reaction","","","",0,*,"","","","BackboneElement {[CanonicalType[http://hl7belgium.org/fhir/medicationscheme/StructureDefinition/class]]} {[]}
","Reactions to the medication during this treatment","Reactions to the medication during this treatment","","","","","","","","","",,,,,"",,,,"VIDISMedicationSchema.medicationLine.reaction",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"VIDISMedicationSchema.medicationLine.reaction.id","VIDISMedicationSchema.medicationLine.reaction.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
