"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"BeModelMedicationRecordUsage.note","BeModelMedicationRecordUsage.note","","","",0,*,"","","","Annotation {[]} {[]}
","Further information about the usage","Further information about the usage","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.note",0,*,"",""
"BeModelMedicationRecordUsage.renderedDosageInstruction","BeModelMedicationRecordUsage.renderedDosageInstruction","","","",0,1,"","","","string {[]} {[]}
","Full representation of the dosage instructions","Full representation of the dosage instructions","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.renderedDosageInstruction",0,1,"",""
"BeModelMedicationRecordUsage.dosage","BeModelMedicationRecordUsage.dosage","","","",0,*,"","","","Dosage {[]} {[]}
","Details of how product is/was taken or should be taken","Details of how product is/was taken or should be taken","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.dosage",0,*,"",""
"BeModelMedicationRecordUsage.adherence","BeModelMedicationRecordUsage.adherence","","","",0,1,"","","","BackboneElement {[]} {[]}
","Indicates if the product is being consumed or administered as instructed","Indicates if the product is being consumed or administered as instructed","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.adherence",0,1,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
"
"BeModelMedicationRecordUsage.adherence.id","BeModelMedicationRecordUsage.adherence.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"BeModelMedicationRecordUsage.adherence.extension","BeModelMedicationRecordUsage.adherence.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"BeModelMedicationRecordUsage.adherence.modifierExtension","BeModelMedicationRecordUsage.adherence.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/2021Mar/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"BeModelMedicationRecordUsage.adherence.code","BeModelMedicationRecordUsage.adherence.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Type of adherence","Type of adherence","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.adherence.code",1,1,"",""
"BeModelMedicationRecordUsage.adherence.reason","BeModelMedicationRecordUsage.adherence.reason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Details of the reason for the current adherence to the intended usage of the product","Details of the reason for the current adherence to the intended usage of the product","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.adherence.reason",0,1,"",""
"BeModelMedicationRecordUsage.treatmentPlan","BeModelMedicationRecordUsage.treatmentPlan","","","",0,1,"","","","Reference {[]} {[]}
","Link to the 'parent' treatment - i.e the treatment that this order is derived from, or contriburing to","Link to the 'parent' treatment - i.e the treatment that this order is derived from, or contriburing to","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.treatmentPlan",0,1,"",""
"BeModelMedicationRecordUsage.basedOn","BeModelMedicationRecordUsage.basedOn","","","",0,1,"","","","Reference {[]} {[]}
","link to the 'parent' treatmentLine - i.e the line that covers all of the same drug for a certain purpose","link to the 'parent' treatmentLine - i.e the line that covers all of the same drug for a certain purpose","","","","","","","","","",,,,,"",,,,"BeModelMedicationRecordUsage.basedOn",0,1,"",""
